Code,Text,DDD,Ebene,Parent
S02AA08,Tetracyclin,,5,S02AA
S02AA09,Chlorhexidin,,5,S02AA
S02AA10,Essigsäure,,5,S02AA
S02AA11,Polymyxin B,,5,S02AA
S02AA12,Rifamycin,,5,S02AA
S02AA13,Miconazol,,5,S02AA
S02AA14,Gentamicin,,5,S02AA
S02AA15,Ciprofloxacin,,5,S02AA
S02AA16,Ofloxacin,,5,S02AA
S02AA30,"Antiinfektiva, Kombinationen",,5,S02AA
S02B,CORTICOSTEROIDE,,3,S02
S02BA,Corticosteroide,,4,S02B
S02BA01,Hydrocortison,,5,S02BA
S02BA03,Prednisolon,,5,S02BA
S02BA06,Dexamethason,,5,S02BA
S02BA07,Betamethason,,5,S02BA
S02BA08,Fluocinolonacetonid,2 EDO ,5,S02BA
S02BA56,"Dexamethason, Kombinationen",,5,S02BA
S02C,CORTICOSTEROIDE UND ANTIINFEKTIVA IN KOMBINATION,,3,S02
S02CA,Corticosteroide und Antiinfektiva in Kombination,,4,S02C
S02CA01,Prednisolon und Antiinfektiva,,5,S02CA
S02CA02,Flumetason und Antiinfektiva,,5,S02CA
S02CA03,Hydrocortison und Antiinfektiva,,5,S02CA
S02CA04,Triamcinolon und Antiinfektiva,,5,S02CA
S02CA05,Fluocinolonacetonid und Antiinfektiva,,5,S02CA
S02CA06,Dexamethason und Antiinfektiva,,5,S02CA
S02CA07,Fludrocortison und Antiinfektiva,,5,S02CA
S02CA25,Fluocinolonacetonid und Ciprofloxacin,,5,S02CA
S02CA26,Dexamethason und Ciprofloxacin,,5,S02CA
S02D,ANDERE OTOLOGIKA,,3,S02
S02DA,Analgetika und Anästhetika,,4,S02D
S02DA01,Lidocain,,5,S02DA
S02DA02,Cocain,,5,S02DA
S02DA03,Phenazon,,5,S02DA
S02DA04,Cinchocain,,5,S02DA
S02DA06,Salicylate,,5,S02DA
S02DA30,Kombinationen,,5,S02DA
S02DA51,"Lidocain, Kombinationen",,5,S02DA
S02DA55,"Procain, Kombinationen",,5,S02DA
S02DA57,"Tetracain, Kombinationen",,5,S02DA
S02DC,Indifferente Zubereitungen,,4,S02D
S02DC01,Ölsäure-Derivate,,5,S02DC
S02DC02,Docusat-Natrium,,5,S02DC
S02DC03,Glycerol,,5,S02DC
S02DC04,Meerwasser,,5,S02DC
S02DC30,Kombinationen,,5,S02DC
S02DH,Homöopathische und anthroposophische  Otologika,,4,S02D
S02DH01,Levisticum officinale,,5,S02DH
S02DH20,Kombinationen,,5,S02DH
S02DH50,Kombinationen mit anderen Mitteln,,5,S02DH
S03,OPHTHALMOLOGISCHE UND OTOLOGISCHE ZUBEREITUNGEN,,2,S
S03A,ANTIINFEKTIVA,,3,S03
S03AA,Antiinfektiva,,4,S03A
S03AA01,Neomycin,,5,S03AA
S03AA02,Tetracyclin,,5,S03AA
S03AA03,Polymyxin B,,5,S03AA
S03AA04,Chlorhexidin,,5,S03AA
S03AA05,Hexamidin,,5,S03AA
S03AA06,Gentamicin,,5,S03AA
S03AA07,Ciprofloxacin,,5,S03AA
S03AA08,Chloramphenicol,,5,S03AA
S03AA23,"Polymyxin B, Neomycin und Gramicidin",,5,S03AA
S03AA30,"Antiinfektiva, Kombinationen",,5,S03AA
S03B,CORTICOSTEROIDE,,3,S03
S03BA,Corticosteroide,,4,S03B
S03BA01,Dexamethason,,5,S03BA
S03BA02,Prednisolon,,5,S03BA
S03BA03,Betamethason,,5,S03BA
S03C,CORTICOSTEROIDE UND ANTIINFEKTIVA IN KOMBINATION,,3,S03
S03CA,Corticosteroide und Antiinfektiva in Kombination,,4,S03C
S03CA01,Dexamethason und Antiinfektiva,,5,S03CA
S03CA02,Prednisolon und Antiinfektiva,,5,S03CA
S03CA04,Hydrocortison und Antiinfektiva,,5,S03CA
S03CA05,Fludrocortison und Antiinfektiva,,5,S03CA
S03CA06,Betamethason und Antiinfektiva,,5,S03CA
S03D,ANDERE OPHTHALMOLOGISCHE UND OTOLOGISCHE ZUBEREITUNGEN,,3,S03
V,VARIA,,1,
V01,ALLERGENE,,2,V
V01A,ALLERGENE,,3,V01
V01AA,Allergen-Extrakte,,4,V01A
V01AA01,Federn,,5,V01AA
V01AA02,Gräserpollen,,5,V01AA
V01AA03,Hausstaubmilben,,5,V01AA
V01AA04,Schimmel- und Hefepilze,,5,V01AA
V01AA05,Baumpollen,,5,V01AA
V01AA07,Insekten,,5,V01AA
V01AA08,Nahrungsmittel,,5,V01AA
V01AA09,Textilien,,5,V01AA
V01AA10,Blüten,,5,V01AA
V01AA11,Tiere,,5,V01AA
V01AA20,Verschiedene,,5,V01AA
V03,ALLE ÜBRIGEN THERAPEUTISCHEN MITTEL,,2,V
V03A,ALLE ÜBRIGEN THERAPEUTISCHEN MITTEL,,3,V03
V03AB,Antidote,,4,V03A
V03AB01,Ipecacuanha,,5,V03AB
V03AB02,Nalorphin,,5,V03AB
V03AB03,Edetate,,5,V03AB
V03AB04,Pralidoxim,,5,V03AB
V03AB05,Prednisolon und Promethazin,,5,V03AB
V03AB06,Thiosulfat,,5,V03AB
V03AB08,Natriumnitrit,,5,V03AB
V03AB09,Dimercaprol,,5,V03AB
V03AB13,Obidoxim,,5,V03AB
V03AB14,Protamin,Standarddosis: 1 DE P ,5,V03AB
V03AB15,Naloxon,Standarddosis: 1 DE N; Standarddosis: 1 DE P ,5,V03AB
V03AB16,Ethanol,,5,V03AB
V03AB17,Methylthioniniumchlorid,"0,105 g P ",5,V03AB
V03AB18,Kaliumpermanganat,,5,V03AB
V03AB19,Physostigmin,,5,V03AB
V03AB20,Kupfersulfat,,5,V03AB
V03AB21,Kaliumiodid,,5,V03AB
V03AB22,Amylnitrit,,5,V03AB
V03AB23,Acetylcystein,,5,V03AB
V03AB24,Digitalis-Antitoxin,,5,V03AB
V03AB25,Flumazenil,,5,V03AB
V03AB26,Methionin,,5,V03AB
V03AB27,4-Dimethylaminophenol,Standarddosis: 1 DE P ,5,V03AB
V03AB29,Cholinesterase,,5,V03AB
V03AB31,Eisen(III)hexacyanoferrat(II),,5,V03AB
V03AB32,Glutathion,,5,V03AB
V03AB33,Hydroxocobalamin,,5,V03AB
V03AB34,Fomepizol,,5,V03AB
V03AB35,Sugammadex,"0,28 g P ",5,V03AB
V03AB36,Phentolamin,Standarddosis: 1 DE P ,5,V03AB
V03AB37,Idarucizumab,5 g P ,5,V03AB
V03AB38,Andexanet alfa,Standarddosis: 7 DE P ,5,V03AB
V03AB43,DMPS,,5,V03AB
V03AB44,Atropin,,5,V03AB
V03AB45,Apomorphin,,5,V03AB
V03AB46,Toloniumchlorid,,5,V03AB
V03AB47,Pentetsäure,,5,V03AB
V03AB48,Silymarin,,5,V03AB
V03AC,Eisen-Chelatbildner,,4,V03A
V03AC01,Deferoxamin,"2,8 g P bezogen auf Deferoxaminmesilat ",5,V03AC
V03AC02,Deferipron,"5,25 g O ",5,V03AC
V03AC03,Deferasirox,,5,V03AC
V03AE,Mittel zur Behandlung der Hyperkaliämie und Hyperphosphatämie,,4,V03A
V03AE01,Polystyrolsulfonat,45 g O,5,V03AE
V03AE02,Sevelamer,"6,4 g O",5,V03AE
V03AE03,Lanthan(III)-carbonat,"2,25 g O bezogen auf Lanthan",5,V03AE
V03AE04,Calciumacetat und Magnesiumcarbonat,,5,V03AE
V03AE05,Eisen(III)oxidhydroxid-Saccharose-Stärke-Komplex,"1,5 g O bezogen auf Eisen",5,V03AE
V03AE06,Colestilan,"7,5 g O ",5,V03AE
V03AE07,Calciumacetat,6 g O,5,V03AE
V03AE08,Eisen(III)citrat,6 g O,5,V03AE
V03AE09,Patiromercalcium,"8,4 g O bezogen auf Patiromer",5,V03AE
V03AE10,Natrium-Zirconiumcyclosilicat,"7,5 g O",5,V03AE
V03AE11,Calciumketoglutarat,,5,V03AE
V03AE12,Aluminiumhydroxid,,5,V03AE
V03AE16,Calciumcarbonat,4 g O ,5,V03AE
V03AE17,Aluminiumchloridhydroxid,,5,V03AE
V03AF,Entgiftungsmittel für die Behandlung mit Zytostatika,,4,V03A
V03AF01,Mesna,,5,V03AF
V03AF02,Dexrazoxan,"1,5 g P",5,V03AF
V03AF03,Calciumfolinat,"60 mg O,P bezogen auf Folinsäure",5,V03AF
V03AF04,Calciumlevofolinat,"30 mg O,P bezogen auf Levofolinsäure",5,V03AF
V03AF05,Amifostin,"1,7 g P",5,V03AF
V03AF06,Natriumfolinat,60 mg P bezogen auf Folinsäure; 60 mg O bezogen auf Folinsäure ,5,V03AF
V03AF07,Rasburicase,14 mg P,5,V03AF
V03AF08,Palifermin,"4,2 mg P",5,V03AF
V03AF09,Glucarpidase,,5,V03AF
V03AF10,Natriumlevofolinat,30 mg P bezogen auf Levofolinsäure,5,V03AF
V03AF11,Arginin und Lysin,,5,V03AF
V03AG,Mittel zur Behandlung der Hyperkalzämie,,4,V03A
V03AG01,Natriumcellulosephosphat,,5,V03AG
V03AH,Mittel zur Behandlung der Hypoglykämie,,4,V03A
V03AH01,Diazoxid,,5,V03AH
V03AK,Gewebekleber,,4,V03A
V03AK01,Cyanacrylsäurealkylester,Standarddosis: 1 DE T ,5,V03AK
V03AK50,"Andere Gewebekleber, Kombinationen",Standarddosis: 1 DE T ,5,V03AK
V03AM,Mittel zur Embolisation,,4,V03A
V03AM01,Amilomer,,5,V03AM
V03AN,Medizinische Gase,,4,V03A
V03AN01,Sauerstoff,,5,V03AN
V03AN02,Kohlendioxid,,5,V03AN
V03AN03,Helium,,5,V03AN
V03AN04,Stickstoff,,5,V03AN
V03AN05,Medizinische Luft,,5,V03AN
V03AX,Andere therapeutische Mittel,,4,V03A
V03AX02,Nalfurafin,,5,V03AX
V03AX03,Cobicistat,"0,15 g O",5,V03AX
V03AX04,Hydroxylapatit-Keramik,,5,V03AX
V03AX10,Placebo,Standarddosis: 1 DE O ,5,V03AX
V03AX50,"Andere therapeutische Mittel, Kombinationen",,5,V03AX
V03AZ,Nerven dämpfende Mittel,,4,V03A
V03AZ01,Ethanol,,5,V03AZ
V04,DIAGNOSTIKA,,2,V
V04B,URIN-TESTS,,3,V04
V04BA,Urin-Tests,,4,V04B
V04BA01,Protein-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA03,Blut-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA05,pH-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA06,Ascorbinsäure-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA07,Schwangerschaftstest,Standarddosis: 1 DE ,5,V04BA
V04BA08,Bilirubin-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA09,Urobilinogen-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA10,Dichte-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA11,Nitrit-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA12,Leukozyten-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA13,CTX-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA14,Bakterien-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA15,Kreatin-Kinase-Testzone,Standarddosis: 1 DE ,5,V04BA
V04BA20,Kombinationen,Standarddosis: 1 DE ,5,V04BA
V04C,ANDERE DIAGNOSTIKA,,3,V04
V04CA,Diabetes-Tests,,4,V04C
V04CA01,Tolbutamid,,5,V04CA
V04CA02,Glucose,,5,V04CA
V04CA03,"Glucose-Testzone, Blut",Standarddosis: 1 DE ,5,V04CA
V04CA04,"Glucose-Testzone, Urin",Standarddosis: 1 DE ,5,V04CA
V04CA05,"Keton-Testzone, Blut",Standarddosis: 1 DE ,5,V04CA
V04CA06,"Keton-Testzone, Urin",Standarddosis: 1 DE ,5,V04CA
V04CA07,"Glucose-Keton-Testzone, Urin",Standarddosis: 1 DE ,5,V04CA
V04CA08,Glycohämoglobin-Testzone,Standarddosis: 1 DE ,5,V04CA
V04CB,Fettabsorptions-Tests,,4,V04C
V04CB01,Vitamin-A-Konzentrate,,5,V04CB
V04CC,Gallenfluss-Tests,,4,V04C
V04CC01,Sorbitol,,5,V04CC
V04CC02,Magnesiumsulfat,,5,V04CC
V04CC03,Sincalid,,5,V04CC
V04CC04,Ceruletid,,5,V04CC
V04CD,Hypophysenfunktions-Tests,,4,V04C
V04CD01,Metyrapon,3 g O ,5,V04CD
V04CD03,Sermorelin,,5,V04CD
V04CD04,Corticoliberin,,5,V04CD
V04CD05,Somatorelin,,5,V04CD
V04CD06,Macimorelin,,5,V04CD
V04CE,Leberfunktions-Tests,,4,V04C
V04CE01,Galactose,,5,V04CE
V04CE02,Bromsulfalein,,5,V04CE
V04CE03,Methacetin (13C),"0,14 g P ",5,V04CE
V04CF,Tuberkulose-Diagnostika,,4,V04C
V04CF01,Tuberkulin,Standarddosis: 1 DE ,5,V04CF
V04CG,Magensäuresekretions-Tests,,4,V04C
V04CG01,Kationenaustauscherharze,,5,V04CG
V04CG02,Betazol,,5,V04CG
V04CG03,Histaminphosphat,,5,V04CG
V04CG04,Pentagastrin,,5,V04CG
V04CG05,Methylthioniniumchlorid,,5,V04CG
V04CG30,Coffein und Natriumbenzoat,,5,V04CG
V04CH,Nierenfunktionstests und Tests auf Harnleiterverletzungen,,4,V04C
V04CH01,Inulin und andere Polyfructosane,,5,V04CH
V04CH02,Indigokarmin,,5,V04CH
V04CH03,Phenolsulfonphthalein,,5,V04CH
V04CH04,Alsactid,,5,V04CH
V04CH30,Aminohippursäure,,5,V04CH
V04CJ,Schilddrüsenfunktions-Tests,,4,V04C
V04CJ01,Thyrotropin,,5,V04CJ
V04CJ02,Protirelin,,5,V04CJ
V04CJ03,Levothyroxin,,5,V04CJ
V04CK,Pankreasfunktions-Tests,,4,V04C
V04CK01,Sekretin,,5,V04CK
V04CK02,Pankreozymin (Cholecystokinin),,5,V04CK
V04CK03,Bentiromid,,5,V04CK
V04CL,Allergie-Tests,,4,V04C
V04CL02,Nickel-Testzone,Standarddosis: 1 DE ,5,V04CL
V04CL10,Verschiedene,,5,V04CL
V04CM,Fertilitäts-Tests,,4,V04C
V04CM01,Gonadorelin,,5,V04CM
V04CM02,Fertilitäts-Teststreifen,Standarddosis: 1 DE ,5,V04CM
V04CM03,Lutropin-Testzone,Standarddosis: 1 DE ,5,V04CM
V04CM04,FSH-Testzone,Standarddosis: 1 DE ,5,V04CM
V04CM05,Spermientest,Standarddosis: 1 DE ,5,V04CM
V04CM20,Kombinationen,Standarddosis: 1 DE ,5,V04CM
V04CN,Tests auf missbräuchlich angewendete Wirkstoffe,,4,V04C
V04CN01,Amfetamin-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN02,Barbiturat-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN03,Benzodiazepin-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN04,Kokain-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN05,Methadon-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN06,Metamfetamin-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN07,Opiat-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN08,Tricyclische Antidepressiva-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN09,Tetrahydrocannabinol-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN10,Phenylcyclohexylpiperidin-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN11,Alkohol-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN12,Methylendioxy-methamphetamin Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN13,Buprenorphin-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN14,Nicotin/Cotinin-Testzone,Standarddosis: 1 DE ,5,V04CN
V04CN15,Tenamfetamin-Testzone (MDA),Standarddosis: 1 DE ,5,V04CN
V04CN20,Kombinationen,Standarddosis: 1 DE ,5,V04CN
V04CO,Myokardinfarkt-Tests,,4,V04C
V04CO01,kardiales Fettsäure-Bindungsprotein (h-FABP),Standarddosis: 1 DE ,5,V04CO
V04CO02,N-terminal-pro BNP-Testzone,Standarddosis: 1 DE ,5,V04CO
V04CO03,pro BNP-Testzone,Standarddosis: 1 DE ,5,V04CO
V04CO04,CK-MB-Testzone,Standarddosis: 1 DE ,5,V04CO
V04CO20,Kombinationen,Standarddosis: 1 DE ,5,V04CO
V04CX,Andere Diagnostika,,4,V04C
V04CX01,Indocyaningrün,21 mg P ,5,V04CX
V04CX02,Folsäure,,5,V04CX
V04CX03,Methacholin,,5,V04CX
V04CX04,Mannitol,,5,V04CX
V04CX05,13C-Harnstoff,Standarddosis: 1 DE ,5,V04CX
V04CX06,Hexaminolevulinat,Standarddosis: 1 DE,5,V04CX
V04CX07,Edrophonium,,5,V04CX
V04CX08,Kohlenmonoxid,,5,V04CX
V04CX09,Patentblau V,Standarddosis: 1 DE ,5,V04CX
V04CY,Andere Tests,,4,V04C
V04CY01,Fluorescein,Standarddosis: 1 DE ,5,V04CY
V04CY02,Harnsäure-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY03,Tumor-Antigen-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY04,Helicobacter-pylori-Test,Standarddosis: 1 DE ,5,V04CY
V04CY05,Imciromab,,5,V04CY
V04CY06,MAB.B72.3,,5,V04CY
V04CY07,Cholesterin-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY08,HDL-Cholesterin-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY09,Troponin-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY10,Verschiedene,,5,V04CY
V04CY11,Chlamydien-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY12,Streptokokken-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY13,Gonorrhoeae-neisseria-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY14,Blut-Testzone (Stuhl),Standarddosis: 1 DE ,5,V04CY
V04CY15,Mononucleose-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY16,Myoglobin-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY17,Prostata spezifische Antigen-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY18,Gerinnungsparameter,Standarddosis: 1 DE ,5,V04CY
V04CY19,Influenza-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY21,Protein-C-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY22,Vaterschaftstest mit DNA-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY23,Plaque-Testzone,,5,V04CY
V04CY24,Treponema pallidum-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY25,Lactat-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY26,Triglycerid-Testzone,Standarddosis: 1 DE ,5,V04CY
V04CY27,Aminolevulinsäure,"1,4 g O ",5,V04CY
V04CY28,Gaxilose,"0,45 g O ",5,V04CY
V04CY50,"Andere Diagnostika, Kombinationen",Standarddosis: 1 DE ,5,V04CY
V04CY59,"Troponin, Kombinationen",Standarddosis: 1 DE ,5,V04CY
V04CZ,Mittel zur Diagnosevorbereitung,,4,V04C
V04CZ01,Sennesfrüchteextrakt,,5,V04CZ
V04CZ02,"Mineralsalze, Kombinationen",,5,V04CZ
V04CZ04,"Bisacodyl, Kombinationen",,5,V04CZ
V04CZ05,"Faulbaumrinde, Kombinationen",,5,V04CZ
V04CZ08,Sorbitol,,5,V04CZ
V04CZ09,Silikone,,5,V04CZ
V04CZ10,"Macrogol, Kombinationen",,5,V04CZ
V06,ALLGEMEINE DIÄTETIKA,,2,V
V06A,DIÄTETIKA ZUR BEHANDLUNG DER ADIPOSITAS,,3,V06
V06AA,Niedrigkalorische Diäten,,4,V06A
V06B,PROTEINZUSATZNAHRUNG,,3,V06
V06BA,Proteinzusatznahrung,,4,V06B
V06BA50,"Proteinzusatznahrung, Kombinationen",,5,V06BA
V06C,SÄUGLINGSNAHRUNG,,3,V06
V06CA,Diätetika ohne Phenylalanin,,4,V06C
V06CA50,"Diätetika ohne Phenylalanin, Kombinationen",,5,V06CA
V06CX,Andere Diätetika als Säuglingsnahrung,,4,V06C
V06CX50,"Andere Diätetika als Säuglingsnahrung, Kombinationen",,5,V06CX
V06D,ANDERE DIÄTETIKA,,3,V06
V06DA,"Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen",,4,V06D
V06DA50,"Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen",,5,V06DA
V06DB,"Fette/Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen",,4,V06D
V06DB50,"Fette/Kohlenhydrate/Proteine/Mineralstoffe/Vitamine, Kombinationen",,5,V06DB
V06DB51,Fette in Kombination mit Vitaminen,,5,V06DB
V06DB52,"Fette, Kombinationen",,5,V06DB
V06DC,Kohlenhydrate,,4,V06D
V06DC01,Glucose,,5,V06DC
V06DC02,Fructose,,5,V06DC
V06DC20,Kombinationen,,5,V06DC
V06DC51,"Glucose, Kombinationen",,5,V06DC
V06DD,"Aminosäuren, inkl. Kombinationen mit Polypeptiden",,4,V06D
V06DD01,"Aminosäuren, Kombinationen mit Kohlenhydraten",,5,V06DD
V06DD20,Kombinationen,,5,V06DD
V06DE,"Aminosäuren/Kohlenhydrate/Mineralstoffe/Vitamine, Kombinationen",,4,V06D
V06DE01,"Aminosäuren/Kohlenhydrate/Mineralstoffe/Vitamine, Kombinationen",,5,V06DE
V06DF,Milchersatzstoffe,,4,V06D
V06DX,Andere Diätetika-Kombinationen,,4,V06D
V06DX50,Andere Diätetika-Kombinationen,,5,V06DX
V07,ALLE ÜBRIGEN NICHTTHERAPEUTISCHEN MITTEL,,2,V
V07A,ALLE ÜBRIGEN NICHTTHERAPEUTISCHEN MITTEL,,3,V07
V07AA,Pflaster,,4,V07A
V07AB,"Lösungs- und Verdünnungsmittel, inkl. Spüllösungen",,4,V07A
V07AB01,Wasser,Standarddosis: 1 DE P ,5,V07AB
V07AB02,Physiologische Kochsalzlösung,Standarddosis: 1 DE P ,5,V07AB
V07AB03,Ethanol,,5,V07AB
V07AB04,Ophthalmologische Spüllösungen,,5,V07AB
V07AB10,Verschiedene Verdünnungslösungen,Standarddosis: 1 DE P ,5,V07AB
V07AC,"Bluttransfusionen, Hilfsstoffe",,4,V07A
V07AD,"Blut-Tests, Hilfsmittel",,4,V07A
V07AD01,Kontroll-Lösungen,,5,V07AD
V07AG,Verbandmittel,,4,V07A
V07AI,Andere Hilfsmittel ohne Pharmazentralnummer/Hilfsmittelnummer,,4,V07A
V07AI01,Andere Hilfsmittel ohne Pharmazentralnummer/Hilfsmittelnummer,,5,V07AI
V07AI02,"Andere Hilfsmittel ohne Pharmazentralnummer/Hilfsmittelnummer, die im Zusammenhang mit einer individuell hergestellten 
parenteralen Lösung abgegeben werden",,5,V07AI
V07AK,Abrechnung von Mietgebühren für Hilfsmittel,,4,V07A
V07AN,Inkontinenz-Artikel,,4,V07A
V07AN50,"Katheter, Kombinationen",Standarddosis: 1 DE U ,5,V07AN
V07AQ,Sonstige apothekenübliche Ware,,4,V07A
V07AR,"Sensitivitäts-Tests, Plättchen und Tabletten",,4,V07A
V07AS,Stoma-Artikel,,4,V07A
V07AS10,Verschiedene,,5,V07AS
V07AT,Kosmetika,,4,V07A
V07AU,Desinfektionsmittel,,4,V07A
V07AV,Technische Desinfektionsmittel,,4,V07A
V07AW,Verbandmittel/Pflaster ohne Pharmazentralnummer,,4,V07A
V07AX,Waschsubstanzen etc.,,4,V07A
V07AY,Andere nichttherapeutische Hilfsmittel,,4,V07A
V07AY02,Kältepackungen (Kompressen),,5,V07AY
V07AZ,Chemikalien und Reagenzien zur Analyse,,4,V07A
V08,KONTRASTMITTEL,,2,V
V08A,"RÖNTGENKONTRASTMITTEL, IOD-HALTIG",,3,V08
V08AA,Wasserlösliche nephrotrope hochosmolare Röntgenkontrastmittel,,4,V08A
V08AA01,Amidotrizoesäure,"Standarddosis: 1 DE O,P,R,U ",5,V08AA
V08AA02,Metrizoesäure,,5,V08AA
V08AA03,Iodamid,,5,V08AA
V08AA04,Iotalaminsäure,"Standarddosis: 1 DE P,U ",5,V08AA
V08AA05,Ioxitalaminsäure,"Standarddosis: 1 DE O,R,U ",5,V08AA
V08AA06,Ioglicinsäure,,5,V08AA
V08AA07,Acetrizoinsäure,,5,V08AA
V08AA08,Iocarminsäure,,5,V08AA
V08AA09,Methiodal,,5,V08AA
V08AA10,Diodon,,5,V08AA
V08AA13,Iomeglaminsäure,Standarddosis: 1 DE O ,5,V08AA
V08AA20,Kombinationen,"Standarddosis: 1 DE O,P,R,U ",5,V08AA
V08AB,Wasserlösliche nephrotrope niederosmolare Röntgenkontrastmittel,,4,V08A
V08AB01,Metrizamid,,5,V08AB
V08AB02,Iohexol,"Standarddosis: 1 DE O,P ",5,V08AB
V08AB03,Ioxaglinsäure,Standarddosis: 1 DE P ,5,V08AB
V08AB04,Iopamidol,Standarddosis: 1 DE P ,5,V08AB
V08AB05,Iopromid,"Standarddosis: 1 DE O,P ",5,V08AB
V08AB06,Iotrolan,"Standarddosis: 1 DE O,P,U ",5,V08AB
V08AB07,Ioversol,Standarddosis: 1 DE P ,5,V08AB
V08AB08,Iopentol,Standarddosis: 1 DE P ,5,V08AB
V08AB09,Iodixanol,Standarddosis: 1 DE P ,5,V08AB
V08AB10,Iomeprol,Standarddosis: 1 DE P ,5,V08AB
V08AB11,Iobitridol,Standarddosis: 1 DE P ,5,V08AB
V08AB12,Ioxilan,,5,V08AB
V08AB13,Iosarcol,Standarddosis: 1 DE P ,5,V08AB
V08AC,Wasserlösliche hepatotrope Röntgenkontrastmittel,,4,V08A
V08AC01,Iodoxaminsäure,,5,V08AC
V08AC02,Iotroxinsäure,Standarddosis: 1 DE P ,5,V08AC
V08AC03,Ioglycaminsäure,,5,V08AC
V08AC04,Adipiodon,,5,V08AC
V08AC05,Iobenzaminsäure,,5,V08AC
V08AC06,Iopansäure,,5,V08AC
V08AC07,Iocetaminsäure,,5,V08AC
V08AC08,Natriumiopodat,Standarddosis: 1 DE O ,5,V08AC
V08AC09,Tyropansäure,,5,V08AC
V08AC10,Calciumiopodat,,5,V08AC
V08AD,Wasserunlösliche Röntgenkontrastmittel,,4,V08A
V08AD01,Ethylester iodierter Fettsäuren,Standarddosis: 1 DE P ,5,V08AD
V08AD02,Iopydol,,5,V08AD
V08AD03,Propyliodon,,5,V08AD
V08AD04,Iofendylat,,5,V08AD
V08B,"RÖNTGENKONTRASTMITTEL, NICHT IOD-HALTIG",,3,V08
V08BA,Bariumsulfat-haltige Röntgenkontrastmittel,,4,V08B
V08BA01,Bariumsulfat mit Suspensionsmittel,"Standarddosis: 1 DE O,P,R,U ",5,V08BA
V08BA02,Bariumsulfat ohne Suspensionsmittel,,5,V08BA
V08C,KONTRASTMITTEL FÜR DIE MAGNETRESONANZTOMOGRAPHIE,,3,V08
V08CA,Paramagnetische Kontrastmittel,,4,V08C
V08CA01,Gadopentetsäure,Standarddosis: 1 DE P ,5,V08CA
V08CA02,Gadotersäure,Standarddosis: 1 DE P ,5,V08CA
V08CA03,Gadodiamid,Standarddosis: 1 DE P ,5,V08CA
V08CA04,Gadoteridol,Standarddosis: 1 DE P ,5,V08CA
V08CA05,Mangafodipir,Standarddosis: 1 DE P ,5,V08CA
V08CA06,Gadoversetamid,Standarddosis: 1 DE P ,5,V08CA
V08CA07,Ammoniumeisen(III)citrat,,5,V08CA
V08CA08,Gadobensäure,Standarddosis: 1 DE P ,5,V08CA
V08CA09,Gadobutrol,Standarddosis: 1 DE P ,5,V08CA
V08CA10,Gadoxetsäure,Standarddosis: 1 DE P ,5,V08CA
V08CA11,Gadofosveset,Standarddosis: 1 DE P ,5,V08CA
V08CB,Superparamagnetische Kontrastmittel,,4,V08C
